"guideline anchor","guideline url",mirror_file,timestamp
"Preventive and developmental health care for young children: proportion of children who received all individual care components measures in the Promoting Healthy Development Survey (PHDS).",https://www.qualitymeasures.ahrq.gov/summaries/summary/27477/preventive-and-developmental-health-care-for-young-children-proportion-of-children-who-received-all-individual-care-components-measures-in-the-promoting-healthy-development-survey-phds,./preventive-and-developmental-health-care-for-young-children-proportion-of-children-who-received-all-individual-care-components-measures-in-the-promoting-healthy-development-survey-phds,20180621175050
"Diagnosis and treatment of ischemic stroke: percentage of patients with dehydration who receive IV fluids.",https://www.qualitymeasures.ahrq.gov/summaries/summary/38380/diagnosis-and-treatment-of-ischemic-stroke-percentage-of-patients-with-dehydration-who-receive-iv-fluids,./diagnosis-and-treatment-of-ischemic-stroke-percentage-of-patients-with-dehydration-who-receive-iv-fluids,20180621175047
"HIV ambulatory care satisfaction: percentage of HIV positive adolescent and adult patients who reported how often their providers made sure they understood what their lab test results (such as CD4 and viral load) meant for their health.",https://www.qualitymeasures.ahrq.gov/summaries/summary/27803/hiv-ambulatory-care-satisfaction-percentage-of-hiv-positive-adolescent-and-adult-patients-who-reported-how-often-their-providers-made-sure-they-understood-what-their-lab-test-results-such-as-cd4-and-viral-load-meant-for-their-health,./hiv-ambulatory-care-satisfaction-percentage-of-hiv-positive-adolescent-and-adult-patients-who-reported-how-often-their-providers-made-sure-they-understood-what-their-lab-test-results-such-as-cd4-and-viral-load-meant-for-their-health,20180620174246
"High body mass index (BMI) follow-up: percentage of children ages 2 through 17 years with a BMI greater than or equal to 85th percentile whose parents were surveyed and reported that their provider discussed their child's weight or BMI during an outpatient care visit in the last 12 months.",https://www.qualitymeasures.ahrq.gov/summaries/summary/49243/high-body-mass-index-bmi-followup-percentage-of-children-ages-2-through-17-years-with-a-bmi-greater-than-or-equal-to-85th-percentile-whose-parents-were-surveyed-and-reported-that-their-provider-discussed-their-childs-weight-or-bmi-during-an-outpatient-care-vis,./high-body-mass-index-bmi-followup-percentage-of-children-ages-2-through-17-years-with-a-bmi-greater-than-or-equal-to-85th-percentile-whose-parents-were-surveyed-and-reported-that-their-provider-discussed-their-childs-weight-or-bmi-during-an-outpatient-ca,20180620201610
"Thoracic surgery: percentage of patients aged 18 years and older undergoing elective lung resection for lung cancer who developed any of the specified postoperative complications.",https://www.qualitymeasures.ahrq.gov/summaries/summary/50574/thoracic-surgery-percentage-of-patients-aged-18-years-and-older-undergoing-elective-lung-resection-for-lung-cancer-who-developed-any-of-the-specified-postoperative-complications,./thoracic-surgery-percentage-of-patients-aged-18-years-and-older-undergoing-elective-lung-resection-for-lung-cancer-who-developed-any-of-the-specified-postoperative-complications,20180621173250
"Major depressive disorder (MDD): percentage of patients aged 18 years and older with a new diagnosis or recurrent episode of MDD with documentation of the patient's response to treatment three times in the first 90 days following diagnosis, and, if patient has not improved, documentation of treatment plan review or alteration.",https://www.qualitymeasures.ahrq.gov/summaries/summary/49266/major-depressive-disorder-mdd-percentage-of-patients-aged-18-years-and-older-with-a-new-diagnosis-or-recurrent-episode-of-mdd-with-documentation-of-the-patients-response-to-treatment-three-times-in-the-first-90-days-following-diagnosis-and-if-patient-has-not-i,./major-depressive-disorder-mdd-percentage-of-patients-aged-18-years-and-older-with-a-new-diagnosis-or-recurrent-episode-of-mdd-with-documentation-of-the-patients-response-to-treatment-three-times-in-the-first-90-days-following-diagnosis-and-if-patient-has,20180623153622
"Primary open-angle glaucoma (POAG): percentage of patients aged 18 years and older with a diagnosis of POAG whose glaucoma treatment has not failed (the most recent IOP was reduced by at least 15% from the pre-intervention level) OR if the most recent IOP was not reduced by at least 15% from the pre-intervention level, a plan of care was documented within 12 months.",https://www.qualitymeasures.ahrq.gov/summaries/summary/49223/primary-openangle-glaucoma-poag-percentage-of-patients-aged-18-years-and-older-with-a-diagnosis-of-poag-whose-glaucoma-treatment-has-not-failed-the-most-recent-iop-was-reduced-by-at-least-15-from-the-preintervention-level-or-if-the-most-recent-iop-was-not-redu,./primary-openangle-glaucoma-poag-percentage-of-patients-aged-18-years-and-older-with-a-diagnosis-of-poag-whose-glaucoma-treatment-has-not-failed-the-most-recent-iop-was-reduced-by-at-least-15-from-the-preintervention-level-or-if-the-most-recent-iop-was-no,20180625151437
"Stroke and stroke rehabilitation: percentage of patients aged 18 years and older with the diagnosis of ischemic stroke or TIA who were prescribed antiplatelet therapy at discharge.",https://www.qualitymeasures.ahrq.gov/summaries/summary/28095/stroke-and-stroke-rehabilitation-percentage-of-patients-aged-18-years-and-older-with-the-diagnosis-of-ischemic-stroke-or-tia-who-were-prescribed-antiplatelet-therapy-at-discharge,./stroke-and-stroke-rehabilitation-percentage-of-patients-aged-18-years-and-older-with-the-diagnosis-of-ischemic-stroke-or-tia-who-were-prescribed-antiplatelet-therapy-at-discharge,20180625141747
"Diagnosis and treatment of respiratory illness in children and adults: percentage of patients with strep pharyngitis prescribed antibiotics with documentation of education on 24-hour treatment prior to returning to work, school or day care.",https://www.qualitymeasures.ahrq.gov/summaries/summary/43833/diagnosis-and-treatment-of-respiratory-illness-in-children-and-adults-percentage-of-patients-with-strep-pharyngitis-prescribed-antibiotics-with-documentation-of-education-on-24hour-treatment-prior-to-returning-to-work-school-or-day-care,./diagnosis-and-treatment-of-respiratory-illness-in-children-and-adults-percentage-of-patients-with-strep-pharyngitis-prescribed-antibiotics-with-documentation-of-education-on-24hour-treatment-prior-to-returning-to-work-school-or-day-care,20180621175038
"Patients' experiences: percentage of patients who reported how often they were able to get care quickly.",https://www.qualitymeasures.ahrq.gov/summaries/summary/49100/patients-experiences-percentage-of-patients-who-reported-how-often-they-were-able-to-get-care-quickly,./patients-experiences-percentage-of-patients-who-reported-how-often-they-were-able-to-get-care-quickly,20180621171738
"HIV ambulatory care satisfaction: percentage of HIV positive adult patients who reported how often their substance use counselors knew about both substance use and HIV.",https://www.qualitymeasures.ahrq.gov/summaries/summary/27852/hiv-ambulatory-care-satisfaction-percentage-of-hiv-positive-adult-patients-who-reported-how-often-their-substance-use-counselors-knew-about-both-substance-use-and-hiv,./hiv-ambulatory-care-satisfaction-percentage-of-hiv-positive-adult-patients-who-reported-how-often-their-substance-use-counselors-knew-about-both-substance-use-and-hiv,20180620205019
"Endometrial cancer: proportion of patients with stage IB, grade 1 or 2, or stage IA, grade 3 endometrioid or mucinous endometrial cancer having adjuvant vaginal brachytherapy.",https://www.qualitymeasures.ahrq.gov/summaries/summary/50717/endometrial-cancer-proportion-of-patients-with-stage-ib-grade-1-or-2-or-stage-ia-grade-3-endometrioid-or-mucinous-endometrial-cancer-having-adjuvant-vaginal-brachytherapy,./endometrial-cancer-proportion-of-patients-with-stage-ib-grade-1-or-2-or-stage-ia-grade-3-endometrioid-or-mucinous-endometrial-cancer-having-adjuvant-vaginal-brachytherapy,20180621175248
"Amyotrophic lateral sclerosis (ALS): percentage of patients diagnosed with ALS who are screened at least once annually for cognitive impairment and behavioral impairment.",https://www.qualitymeasures.ahrq.gov/summaries/summary/49343/amyotrophic-lateral-sclerosis-als-percentage-of-patients-diagnosed-with-als-who-are-screened-at-least-once-annually-for-cognitive-impairment-and-behavioral-impairment,./amyotrophic-lateral-sclerosis-als-percentage-of-patients-diagnosed-with-als-who-are-screened-at-least-once-annually-for-cognitive-impairment-and-behavioral-impairment,20180625151144
"In-center hemodialysis patients' experiences: percentage of in-center hemodialysis patients who reported how often their nephrologist cared and communicated well.",https://www.qualitymeasures.ahrq.gov/summaries/summary/51238/incenter-hemodialysis-patients-experiences-percentage-of-incenter-hemodialysis-patients-who-reported-how-often-their-nephrologist-cared-and-communicated-well,./incenter-hemodialysis-patients-experiences-percentage-of-incenter-hemodialysis-patients-who-reported-how-often-their-nephrologist-cared-and-communicated-well,20180625140942
"Long-stay nursing home care: percent of residents who did not receive, due to medical contraindication, the pneumococcal vaccine.",https://www.qualitymeasures.ahrq.gov/summaries/summary/50056/longstay-nursing-home-care-percent-of-residents-who-did-not-receive-due-to-medical-contraindication-the-pneumococcal-vaccine,./longstay-nursing-home-care-percent-of-residents-who-did-not-receive-due-to-medical-contraindication-the-pneumococcal-vaccine,20180625152238
"Adult trauma care: percentage of all EMS records for injured patients 18 years and older with documentation of defibrillation attempted prior to arrival in hospital.",https://www.qualitymeasures.ahrq.gov/summaries/summary/48433/adult-trauma-care-percentage-of-all-ems-records-for-injured-patients-18-years-and-older-with-documentation-of-defibrillation-attempted-prior-to-arrival-in-hospital,./adult-trauma-care-percentage-of-all-ems-records-for-injured-patients-18-years-and-older-with-documentation-of-defibrillation-attempted-prior-to-arrival-in-hospital,20180620190830
"Use of opioids from multiple providers or at high dosage in persons without cancer: the proportion of individuals without cancer receiving prescriptions for opioids with a daily dosage greater than 120 mg morphine equivalent dose (MED) for 90 consecutive days or longer AND who received opioid prescriptions from four (4) or more prescribers AND four (4) or more pharmacies.",https://www.qualitymeasures.ahrq.gov/summaries/summary/49884/use-of-opioids-from-multiple-providers-or-at-high-dosage-in-persons-without-cancer-the-proportion-of-individuals-without-cancer-receiving-prescriptions-for-opioids-with-a-daily-dosage-greater-than-120-mg-morphine-equivalent-dose-med-for-90-consecutive-days-or-,./use-of-opioids-from-multiple-providers-or-at-high-dosage-in-persons-without-cancer-the-proportion-of-individuals-without-cancer-receiving-prescriptions-for-opioids-with-a-daily-dosage-greater-than-120-mg-morphine-equivalent-dose-med-for-90-consecutive-da,20180620194000
"Hospital inpatients' experiences: percentage of parents who reported whether they were kept informed about their child's care in the emergency room.",https://www.qualitymeasures.ahrq.gov/summaries/summary/49037/hospital-inpatients-experiences-percentage-of-parents-who-reported-whether-they-were-kept-informed-about-their-childs-care-in-the-emergency-room,./hospital-inpatients-experiences-percentage-of-parents-who-reported-whether-they-were-kept-informed-about-their-childs-care-in-the-emergency-room,20180620193133
"Home health care patients' experiences: percentage of home health care patients who reported that their home health team discussed medicines, pain, and home safety with them.",https://www.qualitymeasures.ahrq.gov/summaries/summary/51138/home-health-care-patients-experiences-percentage-of-home-health-care-patients-who-reported-that-their-home-health-team-discussed-medicines-pain-and-home-safety-with-them,./home-health-care-patients-experiences-percentage-of-home-health-care-patients-who-reported-that-their-home-health-team-discussed-medicines-pain-and-home-safety-with-them,20180625151119
"HIV ambulatory care satisfaction: HIV positive adolescent and adult patients' ratings of the care provided to them at their clinic.",https://www.qualitymeasures.ahrq.gov/summaries/summary/27826/hiv-ambulatory-care-satisfaction-hiv-positive-adolescent-and-adult-patients-ratings-of-the-care-provided-to-them-at-their-clinic,./hiv-ambulatory-care-satisfaction-hiv-positive-adolescent-and-adult-patients-ratings-of-the-care-provided-to-them-at-their-clinic,20180620205012
"Medical home: percentage of children and adolescents who meet the threshold for having a medical home according to a subset of questions from the 2011-12 National Survey of Children's Health.",https://www.qualitymeasures.ahrq.gov/summaries/summary/47471/medical-home-percentage-of-children-and-adolescents-who-meet-the-threshold-for-having-a-medical-home-according-to-a-subset-of-questions-from-the-201112-national-survey-of-childrens-health,./medical-home-percentage-of-children-and-adolescents-who-meet-the-threshold-for-having-a-medical-home-according-to-a-subset-of-questions-from-the-201112-national-survey-of-childrens-health,20180621175031
"Occupational health: annual number of incident cases of blood lead level greater than or equal to 25 μg/dL for residents age 16 years or older.",https://www.qualitymeasures.ahrq.gov/summaries/summary/49535/occupational-health-annual-number-of-incident-cases-of-blood-lead-level-greater-than-or-equal-to-25--gdl-for-residents-age-16-years-or-older,./occupational-health-annual-number-of-incident-cases-of-blood-lead-level-greater-than-or-equal-to-25--gdl-for-residents-age-16-years-or-older,20180620181754
"Acute myocardial infarction (AMI): percentage of ED patients with AMI and ST-segment elevation on the ECG closest to arrival time receiving fibrinolytic therapy during the ED stay and having a time from ED arrival to fibrinolysis of 30 minutes or less.",https://www.qualitymeasures.ahrq.gov/summaries/summary/51195/acute-myocardial-infarction-ami-percentage-of-ed-patients-with-ami-and-stsegment-elevation-on-the-ecg-closest-to-arrival-time-receiving-fibrinolytic-therapy-during-the-ed-stay-and-having-a-time-from-ed-arrival-to-fibrinolysis-of-30-minutes-or-less,./acute-myocardial-infarction-ami-percentage-of-ed-patients-with-ami-and-stsegment-elevation-on-the-ecg-closest-to-arrival-time-receiving-fibrinolytic-therapy-during-the-ed-stay-and-having-a-time-from-ed-arrival-to-fibrinolysis-of-30-minutes-or-less,20180625143548
"Health plan enrollees' experiences: percentage of parents or guardians who reported how often their enrolled child's personal doctor communicated well.",https://www.qualitymeasures.ahrq.gov/summaries/summary/49678/health-plan-enrollees-experiences-percentage-of-parents-or-guardians-who-reported-how-often-their-enrolled-childs-personal-doctor-communicated-well,./health-plan-enrollees-experiences-percentage-of-parents-or-guardians-who-reported-how-often-their-enrolled-childs-personal-doctor-communicated-well,20180625145437
"Competency Assessment Instrument (CAI): provider's mean score on the ""Team Value"" scale.",https://www.qualitymeasures.ahrq.gov/summaries/summary/27491/competency-assessment-instrument-cai-providers-mean-score-on-the-team-value-scale,./competency-assessment-instrument-cai-providers-mean-score-on-the-team-value-scale,20180620171631
"Asthma: percent of patients with a reported exposure to environmental tobacco smoke at last visit.",https://www.qualitymeasures.ahrq.gov/summaries/summary/27597/asthma-percent-of-patients-with-a-reported-exposure-to-environmental-tobacco-smoke-at-last-visit,./asthma-percent-of-patients-with-a-reported-exposure-to-environmental-tobacco-smoke-at-last-visit,20180620184904
"Renal cancer: proportion of patients with renal cell carcinoma (RCC) undergoing systemic anti-cancer therapy (SACT) as their first treatment who have a histological diagnosis (confirmed by biopsy) before commencing treatment.",https://www.qualitymeasures.ahrq.gov/summaries/summary/50803/renal-cancer-proportion-of-patients-with-renal-cell-carcinoma-rcc-undergoing-systemic-anticancer-therapy-sact-as-their-first-treatment-who-have-a-histological-diagnosis-confirmed-by-biopsy-before-commencing-treatment,./renal-cancer-proportion-of-patients-with-renal-cell-carcinoma-rcc-undergoing-systemic-anticancer-therapy-sact-as-their-first-treatment-who-have-a-histological-diagnosis-confirmed-by-biopsy-before-commencing-treatment,20180621175253
"Prevention of venous thromboembolism (VTE): does the hospital have guidelines or protocol for prevention of VTE?",https://www.qualitymeasures.ahrq.gov/summaries/summary/27540/prevention-of-venous-thromboembolism-vte-does-the-hospital-have-guidelines-or-protocol-for-prevention-of-vte,./prevention-of-venous-thromboembolism-vte-does-the-hospital-have-guidelines-or-protocol-for-prevention-of-vte,20180621175240
"Lung cancer: proportion of patients with lung cancer who have a pathological diagnosis (including following surgical resection).",https://www.qualitymeasures.ahrq.gov/summaries/summary/50946/lung-cancer-proportion-of-patients-with-lung-cancer-who-have-a-pathological-diagnosis-including-following-surgical-resection,./lung-cancer-proportion-of-patients-with-lung-cancer-who-have-a-pathological-diagnosis-including-following-surgical-resection,20180621175118
"Prevention and management of obesity for adults: percentage of patients with BMI greater than or equal to 25 who have 30 minutes of any type of physical activity five times per week documented.",https://www.qualitymeasures.ahrq.gov/summaries/summary/46830/prevention-and-management-of-obesity-for-adults-percentage-of-patients-with-bmi-greater-than-or-equal-to-25-who-have-30-minutes-of-any-type-of-physical-activity-five-times-per-week-documented,./Prevention-and-management-of-obesity-for-adults-percentage-of-patients-with-BMI-greater-than-or-equal-to-25-who-have-30-minutes-of-any-type-of-physical-activity-five-times-per-week-documented,20180712191940
"Epilepsy: percentage of all visits for patients with a diagnosis of epilepsy where the seizure frequency of each seizure type was documented.",https://www.qualitymeasures.ahrq.gov/summaries/summary/49323/epilepsy-percentage-of-all-visits-for-patients-with-a-diagnosis-of-epilepsy-where-the-seizure-frequency-of-each-seizure-type-was-documented,./epilepsy-percentage-of-all-visits-for-patients-with-a-diagnosis-of-epilepsy-where-the-seizure-frequency-of-each-seizure-type-was-documented,20180625150451
"Pancreatic cancer: percentage of patients undergoing resection for whom the surgeon documents intraoperative findings in the operative note including the absence of 1) regional arterial involvement, 2) metastatic disease (liver, peritoneal, omental), and 3) distant adenopathy.",https://www.qualitymeasures.ahrq.gov/summaries/summary/34324/pancreatic-cancer-percentage-of-patients-undergoing-resection-for-whom-the-surgeon-documents-intraoperative-findings-in-the-operative-note-including-the-absence-of-1-regional-arterial-involvement-2-metastatic-disease-liver-peritoneal-omental-and-3-distant-aden,./pancreatic-cancer-percentage-of-patients-undergoing-resection-for-whom-the-surgeon-documents-intraoperative-findings-in-the-operative-note-including-the-absence-of-1-regional-arterial-involvement-2-metastatic-disease-liver-peritoneal-omental-and-3-distan,20180623153619
"Diagnosis and treatment of osteoporosis: percentage of patients with a history of low-impact (fragility) fracture who were assessed for osteoporosis.",https://www.qualitymeasures.ahrq.gov/summaries/summary/47663/diagnosis-and-treatment-of-osteoporosis-percentage-of-patients-with-a-history-of-lowimpact-fragility-fracture-who-were-assessed-for-osteoporosis,./diagnosis-and-treatment-of-osteoporosis-percentage-of-patients-with-a-history-of-lowimpact-fragility-fracture-who-were-assessed-for-osteoporosis,20180621175044
"Dental care: percentage of children enrolled in two consecutive years who visited the same practice or clinical entity in both years.",https://www.qualitymeasures.ahrq.gov/summaries/summary/47308/dental-care-percentage-of-children-enrolled-in-two-consecutive-years-who-visited-the-same-practice-or-clinical-entity-in-both-years,./dental-care-percentage-of-children-enrolled-in-two-consecutive-years-who-visited-the-same-practice-or-clinical-entity-in-both-years,20180620180349
"Physical functional health status: average change in patient functional status from initial to discharge visit among patients receiving outpatient rehabilitation services.",https://www.qualitymeasures.ahrq.gov/summaries/summary/28287/physical-functional-health-status-average-change-in-patient-functional-status-from-initial-to-discharge-visit-among-patients-receiving-outpatient-rehabilitation-services,./physical-functional-health-status-average-change-in-patient-functional-status-from-initial-to-discharge-visit-among-patients-receiving-outpatient-rehabilitation-services,20180620213734
"Pain management: percentage of patients with documentation by the practitioner that summarizes the characteristics and causes of the patient's pain.",https://www.qualitymeasures.ahrq.gov/summaries/summary/48241/pain-management-percentage-of-patients-with-documentation-by-the-practitioner-that-summarizes-the-characteristics-and-causes-of-the-patients-pain,./pain-management-percentage-of-patients-with-documentation-by-the-practitioner-that-summarizes-the-characteristics-and-causes-of-the-patients-pain,20180621175046
"HIV ambulatory care satisfaction: percentage of HIV positive adolescent and adult patients who reported how often their life ran more smoothly overall because of the help they got from their case manager.",https://www.qualitymeasures.ahrq.gov/summaries/summary/27846/hiv-ambulatory-care-satisfaction-percentage-of-hiv-positive-adolescent-and-adult-patients-who-reported-how-often-their-life-ran-more-smoothly-overall-because-of-the-help-they-got-from-their-case-manager,./hiv-ambulatory-care-satisfaction-percentage-of-hiv-positive-adolescent-and-adult-patients-who-reported-how-often-their-life-ran-more-smoothly-overall-because-of-the-help-they-got-from-their-case-manager,20180620205020
"Lymphoma: proportion of patients with lymphoma undergoing rituximab based treatment who have hepatitis B, hepatitis C and HIV status checked prior to treatment.",https://www.qualitymeasures.ahrq.gov/summaries/summary/50909/lymphoma-proportion-of-patients-with-lymphoma-undergoing-rituximab-based-treatment-who-have-hepatitis-b-hepatitis-c-and-hiv-status-checked-prior-to-treatment,./lymphoma-proportion-of-patients-with-lymphoma-undergoing-rituximab-based-treatment-who-have-hepatitis-b-hepatitis-c-and-hiv-status-checked-prior-to-treatment,20180621175126
"Chronic stable coronary artery disease: percentage of patients aged 18 years and older with a diagnosis of coronary artery disease seen within a 12 month period who also have prior MI or a current or prior LVEF less than 40% who were prescribed beta-blocker therapy.",https://www.qualitymeasures.ahrq.gov/summaries/summary/50219/chronic-stable-coronary-artery-disease-percentage-of-patients-aged-18-years-and-older-with-a-diagnosis-of-coronary-artery-disease-seen-within-a-12-month-period-who-also-have-prior-mi-or-a-current-or-prior-lvef-less-than-40-who-were-prescribed-betablocker-thera,./chronic-stable-coronary-artery-disease-percentage-of-patients-aged-18-years-and-older-with-a-diagnosis-of-coronary-artery-disease-seen-within-a-12-month-period-who-also-have-prior-mi-or-a-current-or-prior-lvef-less-than-40-who-were-prescribed-betablocker,20180625142557
"Comprehensive diabetes care: percentage of members 18 to 75 years of age with diabetes (type 1 and type 2) who received medical attention for nephropathy.",https://www.qualitymeasures.ahrq.gov/summaries/summary/49721/comprehensive-diabetes-care-percentage-of-members-18-to-75-years-of-age-with-diabetes-type-1-and-type-2-who-received-medical-attention-for-nephropathy,./comprehensive-diabetes-care-percentage-of-members-18-to-75-years-of-age-with-diabetes-type-1-and-type-2-who-received-medical-attention-for-nephropathy,20180625142719
"Patients' and families' experiences: percentage of veterans who die in an inpatient Veterans Affairs (VA) facility (intensive care, acute care, hospice unit, nursing home care unit or community living center) for whom a Bereaved Family Survey (BFS) is completed.",https://www.qualitymeasures.ahrq.gov/summaries/summary/49870/patients-and-families-experiences-percentage-of-veterans-who-die-in-an-inpatient-veterans-affairs-va-facility-intensive-care-acute-care-hospice-unit-nursing-home-care-unit-or-community-living-center-for-whom-a-bereaved-family-survey-bfs-is-completed,./patients-and-families-experiences-percentage-of-veterans-who-die-in-an-inpatient-veterans-affairs-va-facility-intensive-care-acute-care-hospice-unit-nursing-home-care-unit-or-community-living-center-for-whom-a-bereaved-family-survey-bfs-is-completed,20180620193142
"Patient satisfaction with end-of-life care: mean scale score on the ""Role of the Family"" domain on the CANHELP Patient Questionnaire.",https://www.qualitymeasures.ahrq.gov/summaries/summary/35071/patient-satisfaction-with-endoflife-care-mean-scale-score-on-the-role-of-the-family-domain-on-the-canhelp-patient-questionnaire,./patient-satisfaction-with-endoflife-care-mean-scale-score-on-the-role-of-the-family-domain-on-the-canhelp-patient-questionnaire,20180620200336
"Cancer - delirium: percentage of hospitalized patients with cancer over the age of 65 or with advanced cancer with delirium for whom there was an assessment for the presence or absence of at least one of the following potential causes and their association with delirium: medication effects, central nervous system disease, infection, or metabolic processes.",https://www.qualitymeasures.ahrq.gov/summaries/summary/33548/cancer--delirium-percentage-of-hospitalized-patients-with-cancer-over-the-age-of-65-or-with-advanced-cancer-with-delirium-for-whom-there-was-an-assessment-for-the-presence-or-absence-of-at-least-one-of-the-following-potential-causes-and-their-association-with-,./cancer--delirium-percentage-of-hospitalized-patients-with-cancer-over-the-age-of-65-or-with-advanced-cancer-with-delirium-for-whom-there-was-an-assessment-for-the-presence-or-absence-of-at-least-one-of-the-following-potential-causes-and-their-association,20180620204827
"Stable coronary artery disease: percentage of patients with a diagnosis of stable coronary artery disease and chronic kidney disease who are prescribed an ACE inhibitor or ARB.",https://www.qualitymeasures.ahrq.gov/summaries/summary/46824/stable-coronary-artery-disease-percentage-of-patients-with-a-diagnosis-of-stable-coronary-artery-disease-and-chronic-kidney-disease-who-are-prescribed-an-ace-inhibitor-or-arb,./Stable-coronary-artery-disease-percentage-of-patients-with-a-diagnosis-of-stable-coronary-artery-disease-and-chronic-kidney-disease-who-are-prescribed-an-ACE-inhibitor-or-ARB,20180712190840
"Pressure ulcer prevention and treatment protocol: percentage of patients with pressure ulcer(s) whose medical record contains documentation of a pressure ulcer treatment plan in their plan of care.",https://www.qualitymeasures.ahrq.gov/summaries/summary/36737/pressure-ulcer-prevention-and-treatment-protocol-percentage-of-patients-with-pressure-ulcers-whose-medical-record-contains-documentation-of-a-pressure-ulcer-treatment-plan-in-their-plan-of-care,./pressure-ulcer-prevention-and-treatment-protocol-percentage-of-patients-with-pressure-ulcers-whose-medical-record-contains-documentation-of-a-pressure-ulcer-treatment-plan-in-their-plan-of-care,20180621175043
"Bioethics: percentage of withdraw life support patients dying in the ICU in whom the protocol was applied.",https://www.qualitymeasures.ahrq.gov/summaries/summary/43727/bioethics-percentage-of-withdraw-life-support-patients-dying-in-the-icu-in-whom-the-protocol-was-applied,./bioethics-percentage-of-withdraw-life-support-patients-dying-in-the-icu-in-whom-the-protocol-was-applied,20180620201529
"Acute leukaemia: proportion of patients with acute leukaemia being treated with non-curative intent who are enrolled in a clinical trial.",https://www.qualitymeasures.ahrq.gov/summaries/summary/50760/acute-leukaemia-proportion-of-patients-with-acute-leukaemia-being-treated-with-noncurative-intent-who-are-enrolled-in-a-clinical-trial,./acute-leukaemia-proportion-of-patients-with-acute-leukaemia-being-treated-with-noncurative-intent-who-are-enrolled-in-a-clinical-trial,20180621175122
"Perinatal care: percentage of high-risk newborns with staphylococcal and gram negative septicemias or bacteremias.",https://www.qualitymeasures.ahrq.gov/summaries/summary/50205/perinatal-care-percentage-of-highrisk-newborns-with-staphylococcal-and-gram-negative-septicemias-or-bacteremias,./perinatal-care-percentage-of-highrisk-newborns-with-staphylococcal-and-gram-negative-septicemias-or-bacteremias,20180620195537
"Adolescent well-care visits: percentage of enrolled members 12 to 21 years of age who had at least one comprehensive well-care visit with a PCP or an OB/GYN practitioner during the measurement year.",https://www.qualitymeasures.ahrq.gov/summaries/summary/49821/adolescent-wellcare-visits-percentage-of-enrolled-members-12-to-21-years-of-age-who-had-at-least-one-comprehensive-wellcare-visit-with-a-pcp-or-an-obgyn-practitioner-during-the-measurement-year,./adolescent-wellcare-visits-percentage-of-enrolled-members-12-to-21-years-of-age-who-had-at-least-one-comprehensive-wellcare-visit-with-a-pcp-or-an-obgyn-practitioner-during-the-measurement-year,20180620211257
"Preventive services for adults: percentage of patients age 18 years and older who are screened for risky/harmful alcohol use and/or abuse.",https://www.qualitymeasures.ahrq.gov/summaries/summary/48877/preventive-services-for-adults-percentage-of-patients-age-18-years-and-older-who-are-screened-for-riskyharmful-alcohol-use-andor-abuse,./preventive-services-for-adults-percentage-of-patients-age-18-years-and-older-who-are-screened-for-riskyharmful-alcohol-use-andor-abuse,20180621175037
"Urinary incontinence (UI): percentage of patients with diagnosed UI whose symptoms are documented by the practitioner in the patient's record.",https://www.qualitymeasures.ahrq.gov/summaries/summary/48347/urinary-incontinence-ui-percentage-of-patients-with-diagnosed-ui-whose-symptoms-are-documented-by-the-practitioner-in-the-patients-record,./urinary-incontinence-ui-percentage-of-patients-with-diagnosed-ui-whose-symptoms-are-documented-by-the-practitioner-in-the-patients-record,20180621175033
"Preventive services for adults: percentage of patients age 18 years and older who have tobacco status checked at each clinician visit.",https://www.qualitymeasures.ahrq.gov/summaries/summary/48888/preventive-services-for-adults-percentage-of-patients-age-18-years-and-older-who-have-tobacco-status-checked-at-each-clinician-visit,./preventive-services-for-adults-percentage-of-patients-age-18-years-and-older-who-have-tobacco-status-checked-at-each-clinician-visit,20180621175032
"Intensive care unit (ICU) palliative care: presence of room designated for meetings between clinicians and ICU families.",https://www.qualitymeasures.ahrq.gov/summaries/summary/28316/intensive-care-unit-icu-palliative-care-presence-of-room-designated-for-meetings-between-clinicians-and-icu-families,./intensive-care-unit-icu-palliative-care-presence-of-room-designated-for-meetings-between-clinicians-and-icu-families,20180620171739
"Diagnostic flexible bronchoscopy: proportion of bronchoscopy procedures performed with evidence of correct decontamination.",https://www.qualitymeasures.ahrq.gov/summaries/summary/50511/diagnostic-flexible-bronchoscopy-proportion-of-bronchoscopy-procedures-performed-with-evidence-of-correct-decontamination,./diagnostic-flexible-bronchoscopy-proportion-of-bronchoscopy-procedures-performed-with-evidence-of-correct-decontamination,20180621173214
"Lymphoma: proportion of patients with lymphoma who are discussed at a multidisciplinary team (MDT) meeting within 6 weeks of diagnosis.",https://www.qualitymeasures.ahrq.gov/summaries/summary/50903/lymphoma-proportion-of-patients-with-lymphoma-who-are-discussed-at-a-multidisciplinary-team-mdt-meeting-within-6-weeks-of-diagnosis,./lymphoma-proportion-of-patients-with-lymphoma-who-are-discussed-at-a-multidisciplinary-team-mdt-meeting-within-6-weeks-of-diagnosis,20180621175112
